The Boston Massacre - Snow and Gunpowder - Extra History,2019-03-23,1257713,29478,494,2184,qpK9qe0a-WI,630.0
Irish Potato Famine - Lies - Extra History,2019-03-30,122547,3625,145,404,q3cE_pQhBOU,1611.0
"♫ Irish Potato Famine: ""A Warmer Place - Rowan's Jig"" - Tiffany Román - Extra History Music",2019-03-30,134686,3506,31,255,nzuygbp6toA,125.0
U.S. Civil War - Surprising Soldiers - Extra History,2019-05-11,1027974,26789,870,1685,xTQ0qdFhGkQ,569.0
Siege of Vienna & Queen Nzinga - Lies - Extra History,2019-05-18,91653,2407,114,237,gpXu5AeNVXc,1387.0
"♫ Siege of Vienna: ""A Distant Enemy Approaches"" - Tiffany Román - Extra History Music",2019-05-18,87502,1871,39,130,jQ_HV57cgbg,107.0
"♫ Queen Nzinga: ""A New Ruler"" - Tiffany Román - Extra History Music",2019-05-18,59970,1195,53,81,N94H6F0WObc,94.0
The Warsaw Uprising - The Unstoppable Spirit of the Polish Resistance - Extra History,2019-08-01,1223300,44071,1494,3891,9BjIYKq4CVk,653.0
Hogs in History - Creator and Destroyer - Extra History,2019-08-10,756046,32870,722,2200,6WkjHyKHyX4,594.0
Joan of Arc - Lies - Extra History,2019-08-17,95925,2941,105,256,Brnoj4CCGG0,1413.0
"♫ Joan of Arc: ""Visions of a Martyr"" - Tiffany Román - Extra History Music",2019-08-17,74563,2114,50,161,IkC5lzNbNdk,144.0
Charles Darwin - The Voyage of the Beagle - Extra History,2019-09-28,336558,13356,280,802,jRmzmYmMTKk,592.0
Inca Empire - Lies - Extra History,2019-10-05,51368,1709,38,153,e96B2arsdkc,1442.0
"♫ Inca Empire - ""City of Cuzco"" - Extra History Music",2019-10-05,72955,1766,40,142,NClb6b3A3Vk,104.0
The Berlin Wall - A Street Party With Sledgehammers - Extra History,2019-11-09,874162,25719,492,1691,KgdiYvcOi_w,660.0
Akhenaten - A Pharaoh Obsessed - Extra History,2019-11-16,686337,20005,332,1060,wKSqgLQNIeQ,526.0
Angkor Wat - Lies - Extra History,2019-11-23,50256,1568,61,136,dDH3TN5xdyY,1391.0
"♫ Building Angkor Wat - ""Nokor Thom"" - Extra History Music",2019-11-23,48107,1147,28,88,OHer7biS1G0,110.0
History of Vaccines - Killing Smallpox - Extra History,2019-12-19,478484,18068,194,1336,Ke6tT3_QTuM,618.0
Allan Pinkerton - The Knights of Capitalism - Extra History,2020-01-04,623527,21268,671,1773,Kb2tSF5_vpc,615.0
Policing London - Lies - Extra History,2020-01-11,66471,1998,48,143,Z8zj6TQUi5U,1528.0
"♫ Policing London - ""Alleyways & Truncheons"" - Extra History Music",2020-01-11,77927,1906,35,115,EO_16t_Fe5s,89.0
"♫ The Haitian Revolution - ""Crête-à-Pierrot"" - Extra History Music",2020-02-22,85676,2003,46,144,MG2cACAKuzM,122.0
The Haitian Revolution - Lies - Extra History,2020-02-29,64242,2139,65,140,oOeLmULRaco,1561.0
Ra Ra Rasputin - April Fools 2020 ;) - Extra History,2020-04-01,527771,31973,2112,3120,sjW8cq57Dl8,233.0
Ibn Fadlan - A Viking Funeral - Extra History,2020-04-11,498133,21711,319,1935,RSURd15qfWQ,582.0
"♫ Ibn Battuta - ""Battuta's Voyage"" - Extra History Music",2020-04-18,71681,2207,39,205,krv9J3KZu3I,127.0
Ibn Battuta - Lies - Extra History,2020-04-18,116702,4138,105,507,G9HO75wcoUU,1690.0
The 1929 Stock Market Crash - Black Thursday - Extra History,2020-04-25,753849,25827,418,1898,D2iuUzkKu9k,555.0
The Sacred Band - An Alternative 300 - Extra History,2020-06-06,280940,15123,1253,1127,ju8PQcvlq00,605.0
Dividing the Middle East - Lies - Extra History,2020-06-13,60055,2121,80,225,eNvhTkDkdqA,1724.0
"♫ Dividing the Middle East - ""Thread of War"" - Extra History Music",2020-06-13,63073,1611,52,147,eUEeg2rI_eg,90.0
"The Burning of Black Wall Street - Tulsa, OK - Extra History",2020-07-03,383472,27177,1023,2365,nc7lXBL9mng,546.0
The Affair of the Diamond Necklace - Marie Antoinette - Extra History,2020-07-25,298489,13212,108,881,aLU1wNntRa0,512.0
"♫ Exploring the Pacific - ""Pasifika"" - Extra History Music",2020-08-01,45568,1509,36,104,1M0sZZyTdNE,128.0
Exploring the Pacific - LIES - Extra History,2020-08-01,40244,1571,40,157,wdj9cbkvHI4,1760.0
The Harlem Hellfighters - The 369th Infantry - Extra History,2020-09-10,321756,20431,509,1382,RV-c62e7g1k,612.0
Bartolomé de las Casas - Changing Your Mind - Extra History,2020-09-12,321135,19152,464,1163,vH65erzQBkY,613.0
"♫ Third Century Crisis - ""Hold the Phalanx!"" - Extra History Music",2020-09-19,73531,2216,76,142,JF9HJ_V7Ia0,130.0
Third Century Crisis - Lies - Extra History,2020-09-19,59354,2321,47,219,OmmEqC90W7g,1395.0
Voting in America - From Barkers to Booths - Extra History,2020-10-27,238421,14028,478,1070,vQfm-6duBb8,587.0
The Beast of Gévaudan - Terror in the French Countryside - Halloween - Extra History,2020-10-31,285174,15073,141,772,qDf93nFGZuc,664.0
Cleopatra - Lies - Extra History,2020-11-07,46360,2126,97,331,2x1UkSVQfI8,1825.0
"♫ Cleopatra - ""Immortal Longings"" - Extra History Music",2020-11-07,38659,1389,29,96,_Sq_Q_0lOaw,155.0
The Harlem Renaissance - An Explosion of Art - Extra History,2020-11-12,114048,7569,144,388,8kZ0gZMCx9U,554.0
The Polio Epidemic - FDR & The March of Dimes - Extra History,2020-11-19,208179,11897,93,628,7sqkwjzNRgk,618.0
Francis Walsingham - Elizabethan Spymaster - Extra History,2020-12-19,183410,10061,85,562,pQMXqmuj2Zw,586.0
End of the Samurai - Lies - Extra History,2020-12-26,48931,2305,46,240,7Fzy25qzW3g,1408.0
"♫ End of the Samurai - ""The Streets of Kyoto"" - Extra History Music",2020-12-26,52622,2111,43,112,pCu-t71uFrw,125.0
