"♫ Inca Empire - ""City of Cuzco"" - Extra History Music",2019-10-05,73339,1769,40,142,NClb6b3A3Vk,104.0
The Berlin Wall - A Street Party With Sledgehammers - Extra History,2019-11-09,880025,25829,493,1694,KgdiYvcOi_w,660.0
Akhenaten - A Pharaoh Obsessed - Extra History,2019-11-16,693552,20125,336,1070,wKSqgLQNIeQ,526.0
Angkor Wat - Lies - Extra History,2019-11-23,50719,1583,63,136,dDH3TN5xdyY,1391.0
"♫ Building Angkor Wat - ""Nokor Thom"" - Extra History Music",2019-11-23,48503,1148,28,88,OHer7biS1G0,110.0
History of Vaccines - Killing Smallpox - Extra History,2019-12-19,482564,18158,196,1339,Ke6tT3_QTuM,618.0
Allan Pinkerton - The Knights of Capitalism - Extra History,2020-01-04,631427,21406,673,1781,Kb2tSF5_vpc,615.0
Policing London - Lies - Extra History,2020-01-11,66826,1998,48,143,Z8zj6TQUi5U,1528.0
"♫ Policing London - ""Alleyways & Truncheons"" - Extra History Music",2020-01-11,78490,1914,35,116,EO_16t_Fe5s,89.0
"♫ The Haitian Revolution - ""Crête-à-Pierrot"" - Extra History Music",2020-02-22,86493,2010,46,145,MG2cACAKuzM,122.0
The Haitian Revolution - Lies - Extra History,2020-02-29,64918,2149,66,141,oOeLmULRaco,1561.0
Ra Ra Rasputin - April Fools 2020 ;) - Extra History,2020-04-01,529895,32024,2114,3121,sjW8cq57Dl8,233.0
Ibn Fadlan - A Viking Funeral - Extra History,2020-04-11,501087,21775,321,1943,RSURd15qfWQ,582.0
"♫ Ibn Battuta - ""Battuta's Voyage"" - Extra History Music",2020-04-18,72398,2216,39,207,krv9J3KZu3I,127.0
Ibn Battuta - Lies - Extra History,2020-04-18,117566,4163,107,509,G9HO75wcoUU,1690.0
The 1929 Stock Market Crash - Black Thursday - Extra History,2020-04-25,769028,26097,426,1930,D2iuUzkKu9k,555.0
The Sacred Band - An Alternative 300 - Extra History,2020-06-06,282815,15191,1261,1128,ju8PQcvlq00,605.0
Dividing the Middle East - Lies - Extra History,2020-06-13,60574,2131,80,226,eNvhTkDkdqA,1724.0
"♫ Dividing the Middle East - ""Thread of War"" - Extra History Music",2020-06-13,63673,1619,52,147,eUEeg2rI_eg,90.0
"The Burning of Black Wall Street - Tulsa, OK - Extra History",2020-07-03,387891,27340,1031,2376,nc7lXBL9mng,546.0
The Affair of the Diamond Necklace - Marie Antoinette - Extra History,2020-07-25,302023,13286,109,881,aLU1wNntRa0,512.0
"♫ Exploring the Pacific - ""Pasifika"" - Extra History Music",2020-08-01,45963,1512,36,103,1M0sZZyTdNE,128.0
Exploring the Pacific - LIES - Extra History,2020-08-01,40507,1578,40,158,wdj9cbkvHI4,1760.0
The Harlem Hellfighters - The 369th Infantry - Extra History,2020-09-10,327667,20608,511,1394,RV-c62e7g1k,612.0
Bartolomé de las Casas - Changing Your Mind - Extra History,2020-09-12,329027,19339,471,1170,vH65erzQBkY,613.0
"♫ Third Century Crisis - ""Hold the Phalanx!"" - Extra History Music",2020-09-19,74262,2223,76,144,JF9HJ_V7Ia0,130.0
Third Century Crisis - Lies - Extra History,2020-09-19,59985,2331,47,221,OmmEqC90W7g,1395.0
Voting in America - From Barkers to Booths - Extra History,2020-10-27,242331,14124,482,1073,vQfm-6duBb8,587.0
The Beast of Gévaudan - Terror in the French Countryside - Halloween - Extra History,2020-10-31,291415,15215,146,781,qDf93nFGZuc,664.0
Cleopatra - Lies - Extra History,2020-11-07,47039,2148,99,331,2x1UkSVQfI8,1825.0
"♫ Cleopatra - ""Immortal Longings"" - Extra History Music",2020-11-07,39356,1392,30,96,_Sq_Q_0lOaw,155.0
The Harlem Renaissance - An Explosion of Art - Extra History,2020-11-12,116686,7624,145,381,8kZ0gZMCx9U,554.0
The Polio Epidemic - FDR & The March of Dimes - Extra History,2020-11-19,213900,12029,94,623,7sqkwjzNRgk,618.0
Francis Walsingham - Elizabethan Spymaster - Extra History,2020-12-19,191007,10243,87,567,pQMXqmuj2Zw,586.0
End of the Samurai - Lies - Extra History,2020-12-26,50233,2341,47,240,7Fzy25qzW3g,1408.0
"♫ End of the Samurai - ""The Streets of Kyoto"" - Extra History Music",2020-12-26,54993,2152,43,116,pCu-t71uFrw,125.0
